奉贤古华医院停车场,南奉公路9220号,121.52733,31.090576
绿地方舟南桥商务港停车场（库）,奉贤区运河北路258号,121.466156,30.9255
奉贤绿地智尊大厦停车场（库）,奉浦大道97号,121.4608,30.942455
奉贤苏宁生活广场停车场（库）,南奉公路7500号,121.51442,31.29901
奉贤南郊聚润广场停车场（库）,德丰路299弄,121.48614,30.925325
上海海湾国家森林公园停车场,上海市奉贤区海湾镇随塘河路1677号,121.70005,30.863268
奉贤西渡连城商业广场停车场（库）,沪杭公路222弄、228弄,121.43137,30.98928
奉贤百联建材市场南区停车场,百顺路228弄,121.51902,31.22871
上海奉贤法曼橘酒店停车库,上海市奉贤区航南公路5759号,121.52733,31.090576
奉贤区南郊一品停车场（库）,奉贤区德丰路69弄,121.492004,30.925694
奉贤区奉城中建公元名邸停车场（库）,上海市奉贤区奉城镇兰博路1801弄,121.64617,30.91382
奉贤二建大厦停车库,逸政路29号,121.49215,30.919489
上海森勤国际停车场,上海市奉贤区沪杭公路1818号,121.45806000000005,31.22222000000005
奉贤宝龙广场停车库,航南公路5639号,121.46276,30.93002
奉贤恒龙金尊广场停车库,望园南路2288弄,121.48475,30.927877
奉贤区海湾路、金汇塘路西南侧P2停车场,海湾路、金汇塘路西南侧,121.51901,30.817352
奉贤悦达南郊华都停车场（库）,望园路2509弄,121.46551,30.97122
上海凤创谷科创基地停车场（库）,沪杭公路1588号,121.45806000000005,31.22222000000005
上海魏晋文创意产业园停车场,航南公路6666号,121.448975,31.24789
奉贤最家空间产业园停车场（库）,南奉公路6111弄202号,121.52733,31.090576
奉贤新美都菜场停车场（库）,运河北路209号,121.52733,31.090576
奉贤绿地翡翠国际广场停车库,解放东路1008号,121.47208,30.918112
奉贤悠口园区停车场（库）,程普路377号,121.52733,31.090576
奉贤常青大厦停车场（库）,奉炮公路450号,121.51669,30.846642
轨交5号线南港路停车场,南桥镇金海公路西侧、南港路北侧,121.49255,30.910759
轨交5号线程普路停车场,奉浦程普路南侧、沪杭公路西侧,121.44352,30.942879
轨交5号线大叶路南侧停车场,肖塘大叶公路南侧、沪杭公路西侧,121.569466,30.978891
上海奉贤大众宸彰出租汽车有限公司停车场,南奉公路8797弄5号,121.52733,31.090576
上海帕丁顿双语学校停车场,陈桥路620号,121.45677,30.936338
上海兴贸集贸市场经营管理有限公司,潘垫村7组,121.49399,31.170427
上海水岸家苑农贸市场停车场,沪杭公路350号,121.43289,30.986244
奉贤绿庭国际大厦停车场,航南公路5088号,121.468414,30.932417
奉贤庄氏大厦停车库,南奉公路6001号,121.52733,31.090576
奉贤区海湾路、金汇塘路西北侧P1停车场,海湾旅游区海湾路西侧、金汇塘路北侧,121.51901,30.817352
上海南郊宾馆停车场,奉贤区南桥镇展园路398号,121.48356,30.92504
奉贤正阳世纪星城3期丽骏湾南港路停车场,南港路1469号至1547号（单号）,121.47769,30.906649
海湾文化创意园区停车场,海马路5808-5880号,121.57162,30.85823
苏宁永乐电器广场,上海市奉贤区南桥镇南奉公路9275弄,121.349976,31.28193
上海固炯物业有限公司,上海市奉贤区公谊路288号,121.447105,31.294437
奉贤南桥绿地老街商业街停车场,上海市奉贤区南桥镇环城东路883弄1-63号,121.47055,30.928215
云拓移动互联网产业园（一期）爱企广场停车场（库）,奉贤区平庄西路3358弄,121.49465,30.886915
奉贤阿波罗休闲广场停车场,奉贤区奉浦街道环城东路928号,121.465096,30.9238
上海南郊能源大厦配套停车场（库）,奉贤区南港路1000号,121.45806000000005,31.22222000000005
奉贤区老年大学停车场,奉贤区南桥镇江海路350号,121.45946,30.914474
奉贤区秀枫苑西侧商业广场停车场,上海市奉贤区沪杭公路1751-1793-10号,121.45376,30.933329
上海奉杰停车场（事故、违章车辆停放点）,浦星公路9039号,121.45806000000005,31.22222000000005
上海绿天商城项目配套机动车停车场,奉贤区百兴路8号,121.45806000000005,31.22222000000005
奉贤大船酒店停车场（库）,上海市奉贤区航南公路4988弄28号,121.52733,31.090576
奉贤区行政服务中心停车库,奉贤区百秀路399号,121.48903,30.912487
上海漕河泾科技绿洲南桥园区停车库,奉贤区金海公路6055号,121.50494,31.103077
新西渡农贸市场配套机动车停车场,奉贤区西渡街道扶港路388弄,121.44379,30.969458
奉贤绿地未来中心停车库,奉贤区望园南路1588弄,121.48968,30.91571
上海华怡科创园停车场（库）,上海市奉贤区环城东路255号,121.45806000000005,31.22222000000005
奉贤金汇商业广场停车场（库）,奉贤区金汇镇金闸公路599号,121.31136,31.10755
青村吴房村停车场,奉贤区青村镇吴房村,121.52977,30.888575
肖塘农贸市场停车场,奉贤区奉浦街道沪杭公路1039号,121.19329,31.151594
奉贤阳光菜场停车场,奉贤区南桥镇通阳路191号,121.52733,31.090576
奉贤天万国际物流园停车场（库）,上海市奉贤区青村镇金钱公路3329号,121.52733,31.090576
奉贤庄行菜花节停车场,奉贤区南庄路美食广场,121.39194,30.898247
法院东地块临时停车场,奉贤区解放东路以南、奉贤区人民法院以东,121.45806000000005,31.22222000000005
奉贤青峰城停车场,奉贤区南奉公路8505号,121.52733,31.090576
奉贤安东路168号交警事故、违章车辆停放点,奉贤区庄行镇邬桥社区安东路168号,121.40343,30.961048
奉贤新世界休闲生活广场停车场,奉贤区金海公路3399号,121.341576,31.261312
上海汇荟物业管理有限公司,上海市奉贤区望园路2351弄,121.46867,31.231186
奉贤南桥阳光公寓停车场,奉贤区南桥镇环城南路1070号,121.45319,31.347162
奉贤碧海金沙嘉苑商铺停车场,奉贤区海湾旅游区海思路789弄,121.51286,30.824009
奉贤区齐贤汇港苑商铺停车场（库）,奉贤区团汇公路479弄,121.51248,30.959642
奉贤海湾旅游区海滨游泳场停车场,奉贤区海湾旅游区金汇塘东路1025号,121.52315,30.81514
金汇镇泰顺工业园区机动车停车场,奉贤区金汇镇光泰路、塘富路东南侧,121.50276,30.984097
上海奉欣机动车检测有限公司,奉贤区奉城镇南奉公路952号,121.46536,31.051527
翔阳商厦地下停车库,天潼路567号,121.45806000000005,31.22222000000005
百联虹口购物中心停车场库,同丰路669号-699号,121.467224,31.272655
法兰桥创意园区停车场库,欧阳路196号,121.448906,31.247856
上海优族文化创意产业园停车场,邯郸路173号,121.448975,31.24789
ID657创意园停车库,广中路657号,121.47684,31.275059
上海柳营灯饰城停车库,柳营路135号,121.46793,31.270927
上海宝兴殡仪馆停车场库,西宝兴路833号,121.45806000000005,31.22222000000005
嘉和国际大厦停车场库,花园路16号,121.47787,31.269806
宇航大厦停车场库,四川北路525号,121.48485,31.246717
空间188创意产业园停车库,东江湾路188号,121.448975,31.24789
金海岸商厦停车场库,四川北路1941号,121.48378,31.262629
上海酒钢大酒店停车场,东体育会路996号,121.48904,31.286785
上海盛邦国际大厦停车场库,四川北路1318号,121.48475,31.251425
上海虹口足球场停车场库,东江湾路444号,121.47979,31.270466
上海曲阳医院停车场,玉田路333号,121.491104,31.278639
上海市虹口区运输公司第二汽车队停车场,中山北一路413号,121.48203,31.281004
上海市军事体育俱乐部停车场,新同心路318号,121.46823,31.278442
